Laureate_Id_x,Firstname,Lastname,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country,Year,Laureate_Id_y,Category,Prize_Share,Motivation
381,André,Lwoff,male,08/05/1902,France,Ainay-le-Château,FR,30/09/1994,France,Paris,FR,Institut Pasteur,Paris,France,1965,381,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis"""
382,Jacques,Monod,male,09/02/1910,France,Paris,FR,31/05/1976,France,Cannes,FR,Institut Pasteur,Paris,France,1965,382,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis"""
525,United Nations Children's Fund,,org,1946-00-00,,,,0000-00-00,,,,,,,1965,525,peace,1,"""for its effort to enhance solidarity between nations and reduce the difference between rich and poor states"""
84,Sin-Itiro,Tomonaga,male,31/03/1906,Japan,Kyoto,JP,08/07/1979,Japan,Tokyo,JP,Tokyo University of Education,Tokyo,Japan,1965,84,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles"""
638,Mikhail,Sholokhov,male,24/05/1905,Russia,Veshenskaya,RU,21/02/1984,USSR (now Russia),Veshenskaya,RU,,,,1965,638,literature,1,"""for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people"""
85,Julian,Schwinger,male,12/02/1918,USA,New York NY,US,16/07/1994,USA,Los Angeles CA,US,Harvard University,Cambridge MA,USA,1965,85,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles"""
86,Richard P.,Feynman,male,11/05/1918,USA,New York NY,US,15/02/1988,USA,Los Angeles CA,US,California Institute of Technology (Caltech),Pasadena CA,USA,1965,86,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles"""
384,Charles B.,Huggins,male,22/09/1901,Canada,Halifax Nova Scotia,CA,12/01/1997,USA,Chicago IL,US,University of Chicago Ben May Laboratory for Cancer Research,Chicago IL,USA,1966,384,medicine,2,"""for his discoveries concerning hormonal treatment of prostatic cancer"""
639,Shmuel,Agnon,male,1888-07-17,Austria-Hungary (now Ukraine),Buczacz (now Buchach),UA,17/02/1970,Israel,Rehovot,IL,,,,1966,639,literature,2,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people"""
232,Robert S.,Mulliken,male,1896-06-07,USA,Newburyport MA,US,31/10/1986,USA,Arlington VA,US,University of Chicago,Chicago IL,USA,1966,232,chemistry,1,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method"""
383,Peyton,Rous,male,1879-10-05,USA,Baltimore MD,US,16/02/1970,USA,New York NY,US,Rockefeller University,New York NY,USA,1966,383,medicine,2,"""for his discovery of tumour-inducing viruses"""
640,Nelly,Sachs,female,1891-12-10,Germany,Berlin,DE,12/05/1970,Sweden,Stockholm,SE,,,,1966,640,literature,2,"""for her outstanding lyrical and dramatic writing which interprets Israel's destiny with touching strength"""
87,Alfred,Kastler,male,03/05/1902,Germany (now France),Guebwiller,FR,07/01/1984,France,Bandol,FR,École Normale Supérieure,Paris,France,1966,87,physics,1,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms"""
385,Ragnar,Granit,male,30/10/1900,Russian Empire (now Finland),Helsinki,FI,12/03/1991,Sweden,Stockholm,SE,Karolinska Institutet,Stockholm,Sweden,1967,385,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye"""
387,George,Wald,male,18/11/1906,USA,New York NY,US,12/04/1997,USA,Cambridge MA,US,Harvard University,Cambridge MA,USA,1967,387,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye"""
235,George,Porter,male,06/12/1920,United Kingdom,Stainforth,GB,31/08/2002,United Kingdom,Canterbury,GB,Royal Institution of Great Britain,London,United Kingdom,1967,235,chemistry,4,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy"""
641,Miguel Angel,Asturias,male,1899-10-19,Guatemala,Guatemala City,GT,09/06/1974,Spain,Madrid,ES,,,,1967,641,literature,1,"""for his vivid literary achievement deep-rooted in the national traits and traditions of Indian peoples of Latin America"""
234,Ronald G.W.,Norrish,male,1897-11-09,United Kingdom,Cambridge,GB,07/06/1978,United Kingdom,Cambridge,GB,Institute of Physical Chemistry,Cambridge,United Kingdom,1967,234,chemistry,4,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy"""
233,Manfred,Eigen,male,09/05/1927,Germany,Bochum,DE,06/02/2019,Germany,Göttingen,DE,Max-Planck-Institut für Physikalische Chemie,Göttingen,Germany,1967,233,chemistry,2,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy"""
386,Keffer,Hartline,male,22/12/1903,USA,Bloomsburg PA,US,17/03/1983,USA,Fallston MD,US,Rockefeller University,New York NY,USA,1967,386,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye"""
88,Hans,Bethe,male,02/07/1906,Germany (now France),Strasbourg,FR,06/03/2005,USA,Ithaca NY,US,Cornell University,Ithaca NY,USA,1967,88,physics,1,"""for his contributions to the theory of nuclear reactions especially his discoveries concerning the energy production in stars"""
389,H. Gobind,Khorana,male,09/01/1922,India,Raipur,IN,09/11/2011,USA,Concord MA,US,University of Wisconsin,Madison WI,USA,1968,389,medicine,3,"""for their interpretation of the genetic code and its function in protein synthesis"""
390,Marshall W.,Nirenberg,male,10/04/1927,USA,New York NY,US,15/01/2010,USA,New York NY,US,National Institutes of Health,Bethesda MD,USA,1968,390,medicine,3,"""for their interpretation of the genetic code and its function in protein synthesis"""
236,Lars,Onsager,male,27/11/1903,Norway,Kristiania (now Oslo),NO,05/10/1976,USA,Coral Gables FL,US,Yale University,New Haven CT,USA,1968,236,chemistry,1,"""for the discovery of the reciprocal relations bearing his name which are fundamental for the thermodynamics of irreversible processes"""
526,René,Cassin,male,1887-10-05,France,Bayonne,FR,20/02/1976,France,Paris,FR,,,,1968,526,peace,1,"""for his struggle to ensure the rights of man as stipulated in the UN Declaration"""
388,Robert W.,Holley,male,28/01/1922,USA,Urbana IL,US,11/02/1993,USA,Los Gatos CA,US,Cornell University,Ithaca NY,USA,1968,388,medicine,3,"""for their interpretation of the genetic code and its function in protein synthesis"""
89,Luis,Alvarez,male,13/06/1911,USA,San Francisco CA,US,01/09/1988,USA,Berkeley CA,US,University of California,Berkeley CA,USA,1968,89,physics,1,"""for his decisive contributions to elementary particle physics in particular the discovery of a large number of resonance states made possible through his development of the technique of using hydrogen bubble chamber and data analysis"""
642,Yasunari,Kawabata,male,1899-06-11,Japan,Osaka,JP,16/04/1972,Japan,Zushi,JP,,,,1968,642,literature,1,"""for his narrative mastery which with great sensibility expresses the essence of the Japanese mind"""
237,Derek,Barton,male,08/09/1918,United Kingdom,Gravesend,GB,16/03/1998,USA,College Station TX,US,Imperial College,London,United Kingdom,1969,237,chemistry,2,"""for their contributions to the development of the concept of conformation and its application in chemistry"""
643,Samuel,Beckett,male,13/04/1906,Ireland,Dublin,IE,22/12/1989,France,Paris,FR,,,,1969,643,literature,1,"""for his writing which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation"""
677,Ragnar,Frisch,male,1895-03-03,Norway,Oslo,NO,31/01/1973,Norway,Oslo,NO,University of Oslo,Oslo,Norway,1969,677,economics,2,"""for having developed and applied dynamic models for the analysis of economic processes"""
90,Murray,Gell-Mann,male,15/09/1929,USA,New York NY,US,24/05/2019,USA,Santa Fe NM,US,California Institute of Technology (Caltech),Pasadena CA,USA,1969,90,physics,1,"""for his contributions and discoveries concerning the classification of elementary particles and their interactions"""
678,Jan,Tinbergen,male,12/04/1903,the Netherlands,the Hague,NL,09/06/1994,the Netherlands,the Hague,NL,The Netherlands School of Economics,Rotterdam,the Netherlands,1969,678,economics,2,"""for having developed and applied dynamic models for the analysis of economic processes"""
527,International Labour Organization,,org,1919-00-00,,,,0000-00-00,,,,,,,1969,527,peace,1,"""for creating international legislation insuring certain norms for working conditions in every country"""
393,Salvador E.,Luria,male,13/08/1912,Italy,Turin,IT,06/02/1991,USA,Lexington MA,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1969,393,medicine,3,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses"""
392,Alfred D.,Hershey,male,04/12/1908,USA,Owosso MI,US,22/05/1997,USA,Syosset NY,US,Carnegie Institution of Washington,Long Island New York NY,USA,1969,392,medicine,3,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses"""
391,Max,Delbrück,male,04/09/1906,Germany,Berlin,DE,09/03/1981,USA,Pasadena CA,US,California Institute of Technology (Caltech),Pasadena CA,USA,1969,391,medicine,3,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses"""
238,Odd,Hassel,male,1897-05-17,Norway,Kristiania (now Oslo),NO,11/05/1981,Norway,Oslo,NO,University of Oslo,Oslo,Norway,1969,238,chemistry,2,"""for their contributions to the development of the concept of conformation and its application in chemistry"""
91,Hannes,Alfvén,male,30/05/1908,Sweden,Norrköping,SE,02/04/1995,Sweden,Djursholm,SE,Royal Institute of Technology,Stockholm,Sweden,1970,91,physics,2,"""for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics"""
92,Louis,Néel,male,22/11/1904,France,Lyon,FR,17/11/2000,France,Brive-Corrèze,FR,University of Grenoble,Grenoble,France,1970,92,physics,2,"""for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics"""
528,Norman,Borlaug,male,25/03/1914,USA,Cresco IA,US,12/09/2009,USA,Dallas TX,US,,,,1970,528,peace,1,"""for having given a well-founded hope - the green revolution"""
239,Luis,Leloir,male,06/09/1906,France,Paris,FR,02/12/1987,Argentina,Buenos Aires,AR,Institute for Biochemical Research,Buenos Aires,Argentina,1970,239,chemistry,1,"""for his discovery of sugar nucleotides and their role in the biosynthesis of carbohydrates"""
644,Alexandr,Solzhenitsyn,male,11/12/1918,Russia,Kislovodsk,RU,03/08/2008,Russia,Troitse-Lykovo,RU,,,,1970,644,literature,1,"""for the ethical force with which he has pursued the indispensable traditions of Russian literature"""
679,Paul A.,Samuelson,male,15/05/1915,USA,Gary IN,US,13/12/2009,USA,Belmont MA,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1970,679,economics,1,"""for the scientific work through which he has developed static and dynamic economic theory and actively contributed to raising the level of analysis in economic science"""
396,Julius,Axelrod,male,30/05/1912,USA,New York NY,US,29/12/2004,USA,Rockville MD,US,National Institutes of Health,Bethesda MD,USA,1970,396,medicine,3,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage release and inactivation"""
395,Ulf,von Euler,male,07/02/1905,Sweden,Stockholm,SE,09/03/1983,Sweden,Stockholm,SE,Karolinska Institutet,Stockholm,Sweden,1970,395,medicine,3,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage release and inactivation"""
394,Sir Bernard,Katz,male,26/03/1911,Germany,Leipzig,DE,20/04/2003,United Kingdom,London,GB,University College,London,United Kingdom,1970,394,medicine,3,"""for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage release and inactivation"""
529,Willy,Brandt,male,18/12/1913,Germany,Lübeck,DE,08/10/1992,Germany,Unkel,DE,,,,1971,529,peace,1,"""for paving the way for a meaningful dialogue between East and West"""
93,Dennis,Gabor,male,05/06/1900,Hungary,Budapest,HU,08/02/1979,United Kingdom,London,GB,Imperial College,London,United Kingdom,1971,93,physics,1,"""for his invention and development of the holographic method"""
680,Simon,Kuznets,male,30/04/1901,Russian Empire (now Belarus),Pinsk,BY,08/07/1985,USA,Cambridge MA,US,Harvard University,Cambridge MA,USA,1971,680,economics,1,"""for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development"""
240,Gerhard,Herzberg,male,25/12/1904,Germany,Hamburg,DE,03/03/1999,Canada,Ottawa,CA,National Research Council of Canada,Ottawa,Canada,1971,240,chemistry,1,"""for his contributions to the knowledge of electronic structure and geometry of molecules particularly free radicals"""
397,Earl W.,Sutherland Jr.,male,19/11/1915,USA,Burlingame KS,US,09/03/1974,USA,Miami FL,US,Vanderbilt University,Nashville TN,USA,1971,397,medicine,1,"""for his discoveries concerning the mechanisms of the action of hormones"""
645,Pablo,Neruda,male,12/07/1904,Chile,Parral,CL,23/09/1973,Chile,Santiago,CL,,,,1971,645,literature,1,"""for a poetry that with the action of an elemental force brings alive a continent's destiny and dreams"""
647,Heinrich,Böll,male,21/12/1917,Germany,Cologne,DE,16/07/1985,West Germany (now Germany),Bornheim-Merten,DE,,,,1972,647,literature,1,"""for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature"""
398,Gerald M.,Edelman,male,01/07/1929,USA,New York NY,US,17/05/2014,USA,La Jolla CA,US,Rockefeller University,New York NY,USA,1972,398,medicine,2,"""for their discoveries concerning the chemical structure of antibodies"""
95,Leon N.,Cooper,male,28/02/1930,USA,New York NY,US,0000-00-00,,,,Brown University,Providence RI,USA,1972,95,physics,3,"""for their jointly developed theory of superconductivity usually called the BCS-theory"""
242,Stanford,Moore,male,04/09/1913,USA,Chicago IL,US,23/08/1982,USA,New York NY,US,Rockefeller University,New York NY,USA,1972,242,chemistry,4,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule"""
241,Christian,Anfinsen,male,26/03/1916,USA,Monessen PA,US,14/05/1995,USA,Randallstown MD,US,National Institutes of Health,Bethesda MD,USA,1972,241,chemistry,2,"""for his work on ribonuclease especially concerning the connection between the amino acid sequence and the biologically active conformation"""
